Linux 6.6.8combine_proposed_scheme (amd3) 	12/10/24 	_x86_64_	(128 CPU)

07:47:13        CPU     %user     %nice   %system   %iowait    %steal     %idle
07:54:26        all      0.06      0.00      5.95     75.50      0.00     18.49
07:54:27        all      1.30      0.00      7.31     74.86      0.00     16.54
07:54:28        all      0.10      0.00      7.73     80.00      0.00     12.17
07:54:29        all      0.12      0.00      6.61     77.89      0.00     15.39
07:54:30        all      0.08      0.00      5.26     74.86      0.00     19.80
07:54:31        all      0.06      0.00      5.02     74.83      0.00     20.10
07:54:32        all      0.07      0.00      5.83     74.35      0.00     19.75
07:54:33        all      0.06      0.00      7.81     79.68      0.00     12.44
07:54:34        all      0.10      0.00      6.93     80.75      0.00     12.22
07:54:35        all      0.09      0.00      7.93     79.24      0.00     12.73
07:54:36        all      0.04      0.00      6.90     80.13      0.00     12.93
07:54:37        all      1.24      0.00      7.20     73.28      0.00     18.28
07:54:38        all      0.06      0.00      5.09     76.42      0.00     18.43
07:54:39        all      0.06      0.00      5.33     74.68      0.00     19.93
07:54:40        all      0.13      0.00      4.70     74.72      0.00     20.45
07:54:41        all      0.06      0.00      7.73     75.92      0.00     16.29
07:54:42        all      0.08      0.00      7.83     78.36      0.00     13.72
07:54:43        all      0.06      0.00      8.07     80.42      0.00     11.44
07:54:44        all      0.16      0.00      4.82     78.21      0.00     16.81
07:54:45        all      0.06      0.00      7.13     79.67      0.00     13.15
07:54:46        all      0.06      0.00      7.40     80.63      0.00     11.91
07:54:47        all      0.95      0.00      8.53     75.60      0.00     14.92
07:54:48        all      0.12      0.00      7.37     79.42      0.00     13.09
07:54:49        all      0.07      0.00      7.03     78.43      0.00     14.47
07:54:50        all      0.13      0.00      7.29     79.83      0.00     12.75
07:54:51        all      0.04      0.00      9.14     80.11      0.00     10.71
07:54:52        all      0.06      0.00      7.79     80.45      0.00     11.70
07:54:53        all      0.07      0.00      8.69     78.01      0.00     13.23
07:54:54        all      0.05      0.00      5.72     80.58      0.00     13.65
07:54:55        all      0.06      0.00      4.97     76.37      0.00     18.59
07:54:56        all      0.13      0.00      6.26     78.55      0.00     15.06
07:54:57        all      1.41      0.00      5.66     71.39      0.00     21.55
07:54:58        all      0.06      0.00      6.59     72.21      0.00     21.15
07:54:59        all      0.09      0.00      7.81     76.68      0.00     15.43
07:55:00        all      0.11      0.00      6.98     81.59      0.00     11.32
07:55:01        all      0.10      0.00      7.71     81.52      0.00     10.66
07:55:02        all      0.13      0.00      8.01     80.93      0.00     10.93
07:55:03        all      0.06      0.00      6.51     78.31      0.00     15.13
07:55:04        all      0.08      0.00      7.46     78.57      0.00     13.89
07:55:05        all      0.12      0.00      6.76     81.38      0.00     11.75
07:55:06        all      0.05      0.00      7.13     79.56      0.00     13.26
07:55:07        all      1.04      0.00      8.24     73.99      0.00     16.73
07:55:08        all      0.07      0.00      7.44     76.35      0.00     16.14
07:55:09        all      0.10      0.00      7.73     78.97      0.00     13.19
07:55:10        all      0.03      0.00      7.13     80.63      0.00     12.21
07:55:11        all      0.06      0.00      6.45     82.41      0.00     11.07
07:55:12        all      0.07      0.00      8.83     80.62      0.00     10.49
07:55:13        all      0.06      0.00      8.01     79.84      0.00     12.08
07:55:14        all      0.07      0.00      7.54     79.63      0.00     12.76
07:55:15        all      0.04      0.00      7.49     80.62      0.00     11.85
07:55:16        all      0.07      0.00      6.93     80.92      0.00     12.08
07:55:17        all      1.56      0.00      7.96     75.31      0.00     15.17
07:55:18        all      0.06      0.00      9.08     76.52      0.00     14.35
07:55:19        all      0.05      0.00      7.14     82.29      0.00     10.52
07:55:20        all      0.09      0.00      7.99     82.38      0.00      9.54
07:55:21        all      0.07      0.00      7.16     80.86      0.00     11.92
07:55:22        all      0.08      0.00      7.55     78.66      0.00     13.72
07:55:23        all      0.09      0.00      7.78     77.89      0.00     14.24
07:55:24        all      0.08      0.00      8.16     80.18      0.00     11.58
07:55:25        all      0.08      0.00      8.08     80.59      0.00     11.24
07:55:26        all      0.08      0.00      7.90     80.49      0.00     11.53
07:55:27        all      0.80      0.00      7.51     79.53      0.00     12.16
07:55:28        all      0.08      0.00      7.95     79.39      0.00     12.58
07:55:29        all      0.06      0.00      4.64     76.28      0.00     19.02
07:55:30        all      0.11      0.00      7.51     75.32      0.00     17.06
07:55:31        all      0.07      0.00      8.35     80.35      0.00     11.22
07:55:32        all      0.10      0.00      7.39     81.17      0.00     11.34
07:55:33        all      0.09      0.00      7.43     79.35      0.00     13.13
07:55:34        all      0.12      0.00      8.58     79.41      0.00     11.89
07:55:35        all      0.08      0.00      6.49     79.40      0.00     14.04
07:55:36        all      0.06      0.00      8.40     80.09      0.00     11.46
07:55:37        all      0.06      0.00      6.30     80.10      0.00     13.54
07:55:38        all      1.20      0.00      7.30     72.20      0.00     19.30
07:55:39        all      0.06      0.00      8.01     78.66      0.00     13.26
07:55:40        all      0.07      0.00      6.80     77.71      0.00     15.42
07:55:41        all      0.07      0.00      7.69     78.40      0.00     13.84
07:55:42        all      0.09      0.00      6.47     78.79      0.00     14.65
07:55:43        all      0.06      0.00      7.01     80.68      0.00     12.25
07:55:44        all      0.06      0.00      4.22     73.90      0.00     21.82
07:55:45        all      0.11      0.00      5.04     74.03      0.00     20.82
07:55:46        all      0.06      0.00      5.17     75.67      0.00     19.11
07:55:47        all      0.07      0.00      5.36     72.77      0.00     21.80
07:55:48        all      1.30      0.00      6.93     71.22      0.00     20.55
07:55:49        all      0.04      0.00      3.03     71.30      0.00     25.63
07:55:50        all      0.07      0.00      6.41     75.07      0.00     18.45
07:55:51        all      0.11      0.00      4.01     71.83      0.00     24.04
07:55:52        all      0.11      0.00      5.55     73.88      0.00     20.45
07:55:53        all      0.03      0.00      6.22     79.78      0.00     13.96
07:55:54        all      0.15      0.00      4.62     73.98      0.00     21.25
07:55:55        all      0.08      0.00      8.14     78.46      0.00     13.31
07:55:56        all      0.10      0.00      8.29     80.39      0.00     11.23
07:55:57        all      0.11      0.00      7.76     80.87      0.00     11.26
07:55:58        all      1.09      0.00      7.46     78.48      0.00     12.97
07:55:59        all      0.09      0.00      6.53     82.25      0.00     11.14
07:56:00        all      0.06      0.00      6.87     81.90      0.00     11.16
07:56:01        all      0.07      0.00      4.79     75.24      0.00     19.90
07:56:02        all      0.07      0.00      6.28     77.31      0.00     16.34
07:56:03        all      0.09      0.00      8.18     80.67      0.00     11.06
07:56:04        all      0.10      0.00      6.13     77.27      0.00     16.50
07:56:05        all      0.08      0.00      7.28     82.38      0.00     10.26
07:56:06        all      0.04      0.00      7.57     81.88      0.00     10.51
07:56:07        all      0.14      0.00      7.82     75.50      0.00     16.54
07:56:08        all      1.28      0.00      4.80     67.92      0.00     26.00
07:56:09        all      0.08      0.00      6.42     77.34      0.00     16.17
07:56:10        all      0.11      0.00      7.90     73.28      0.00     18.71
07:56:11        all      0.07      0.00      6.77     77.59      0.00     15.57
07:56:12        all      0.12      0.00      5.91     66.63      0.00     27.34
07:56:13        all      0.10      0.00      6.37     68.10      0.00     25.42
07:56:14        all      0.12      0.00      6.82     64.55      0.00     28.51
07:56:15        all      0.11      0.00      9.40     62.41      0.00     28.08
07:56:16        all      0.20      0.00     11.90     58.19      0.00     29.71
07:56:17        all      0.22      0.00     21.23     49.02      0.00     29.52
07:56:18        all      0.67      0.00     37.29     35.24      0.00     26.80
07:56:19        all      0.18      0.00     67.59     12.72      0.00     19.52
07:56:20        all      0.00      0.00     64.61      0.02      0.00     35.37


Average:        all      0.22      0.00      9.23     77.36      0.00     13.20
